Unique_ID,S3,S3_order,Taxa,Species,x_g,y_g,logx_g,logy_g,Reference,Group,Order,Family,Genus,Replicate,Notes
1476,6,8,Plant,Chamaecyparis obtusa,38384.61538,6153.846154,4.584157193,3.789146635,Cannell (1982).   Page 142; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Cupressaceae,Chamaecyparis,16,               
1477,6,8,Plant,Chamaecyparis obtusa,52571.42857,4857.142857,4.720749779,3.686380877,Cannell (1982).   Page 135; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Cupressaceae,Chamaecyparis,16,               
1478,6,8,Plant,Chamaecyparis obtusa,99117.38747,6575.463372,4.996149846,3.817926363,Cannell (1982).   Page 137; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Cupressaceae,Chamaecyparis,16,               
1479,6,8,Plant,Chamaecyparis obtusa,103099.6662,6771.578445,5.013257259,3.830689914,Cannell (1982).   Page 137; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Cupressaceae,Chamaecyparis,16,               
1480,6,8,Plant,Chamaecyparis obtusa,112506.407,7637.109175,5.051177255,3.882928999,Cannell (1982).   Page 137; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Cupressaceae,Chamaecyparis,16,               
1481,6,8,Plant,Chamaecyparis obtusa,121734.2342,8502.252252,5.085412728,3.929533986,Cannell (1982).   Page 137; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Cupressaceae,Chamaecyparis,16,               
1482,6,8,Plant,Chamaecyparis obtusa,186732.796,13143.21141,5.2712206,4.118701494,Cannell (1982).   Page 143; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Cupressaceae,Chamaecyparis,16,               
1483,6,8,Plant,Chamaecyparis obtusa,196514.0123,13875.59809,5.293393523,4.142251712,Cannell (1982).   Page 143; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Cupressaceae,Chamaecyparis,16,               
1484,6,8,Plant,Chamaecyparis obtusa,197236.3636,14109.09091,5.294986987,4.149499032,Cannell (1982).   Page 143; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Cupressaceae,Chamaecyparis,16,               
1485,6,8,Plant,Chamaecyparis obtusa,203897.8495,14448.92473,5.309412645,4.159835529,Cannell (1982).   Page 143; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Cupressaceae,Chamaecyparis,16,               
1486,6,8,Plant,Chamaecyparis obtusa,213826.6069,15246.63677,5.330061744,4.183174054,Cannell (1982).   Page 143; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Cupressaceae,Chamaecyparis,16,               
1487,6,8,Plant,Chamaecyparis obtusa,260769.2308,13000,5.416256346,4.113943352,Cannell (1982).   Page 135; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Cupressaceae,Chamaecyparis,16,               
1488,6,8,Plant,Chamaecyparis obtusa,96176.47059,4500,4.983068836,3.653212514,Cannell (1982).   Page 137; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Cupressaceae,Chamaecyparis,16,               
1489,6,8,Plant,Cryptomeria japonica,241,72,2.382017043,1.857332496,Cannell (1982).   Page 161; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Cupressaceae,Cryptomeria,20,               
1490,6,8,Plant,Cryptomeria japonica,1825.192802,503.856041,3.261308747,2.70230647,Cannell (1982).   Page 161; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Cupressaceae,Cryptomeria,20,               
1491,6,8,Plant,Cryptomeria japonica,2246.478873,420.187793,3.351502339,2.623443431,Cannell (1982).   Page 161; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Cupressaceae,Cryptomeria,20,               
1492,6,8,Plant,Cryptomeria japonica,18260.72715,2669.505405,4.261518067,3.426430805,Cannell (1982).   Page 162; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Cupressaceae,Cryptomeria,20,               
1493,6,8,Plant,Cryptomeria japonica,20625,3089.285714,4.314393957,3.489858076,Cannell (1982).   Page 162; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Cupressaceae,Cryptomeria,20,               
1494,6,8,Plant,Cryptomeria japonica,22181.81818,2938.636364,4.345997141,3.468145848,Cannell (1982).   Page 152; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Cupressaceae,Cryptomeria,20,               
1495,6,8,Plant,Cryptomeria japonica,23932.92683,2917.682927,4.378995813,3.465038094,Cannell (1982).   Page 152; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Cupressaceae,Cryptomeria,20,               
1496,6,8,Plant,Cryptomeria japonica,26431.81818,4272.727273,4.422127038,3.630705173,Cannell (1982).   Page 153; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Cupressaceae,Cryptomeria,20,               
1497,6,8,Plant,Cryptomeria japonica,28475.60976,4542.682927,4.454473033,3.657312425,Cannell (1982).   Page 153; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Cupressaceae,Cryptomeria,20,               
1498,6,8,Plant,Cryptomeria japonica,38916.66667,6641.666667,4.590135635,3.822277075,Cannell (1982).   Page 152; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Cupressaceae,Cryptomeria,20,               
1499,6,8,Plant,Cryptomeria japonica,48666.66667,9833.333333,4.687231601,3.992700761,Cannell (1982).   Page 153; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Cupressaceae,Cryptomeria,20,               
1500,6,8,Plant,Cryptomeria japonica,52985.07463,3115.671642,4.72415355,3.493551681,Cannell (1982).   Page 160; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Cupressaceae,Cryptomeria,20,               
1501,6,8,Plant,Cryptomeria japonica,67611.33603,3554.65587,4.830019518,3.550797563,Cannell (1982).   Page 159; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Cupressaceae,Cryptomeria,20,               
1502,6,8,Plant,Cryptomeria japonica,85785.53616,5970.074813,4.93341407,3.775979773,Cannell (1982).   Page 160; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Cupressaceae,Cryptomeria,20,               
1503,6,8,Plant,Cryptomeria japonica,90116.27907,7046.511628,4.954803251,3.847974173,Cannell (1982).   Page 159; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Cupressaceae,Cryptomeria,20,               
1504,6,8,Plant,Cryptomeria japonica,113170.7317,4453.658537,5.053734124,3.648716917,Cannell (1982).   Page 159; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Cupressaceae,Cryptomeria,20,               
1505,6,8,Plant,Cryptomeria japonica,164122.1374,7190.839695,5.215167164,3.856779607,Cannell (1982).   Page 159; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Cupressaceae,Cryptomeria,20,               
1506,6,8,Plant,Cryptomeria japonica,178723.4043,8914.893617,5.252181428,3.950116165,Cannell (1982).   Page 159; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Cupressaceae,Cryptomeria,20,               
1507,6,8,Plant,Cryptomeria japonica,292025.8621,9579.741379,5.465421315,3.981353785,Cannell (1982).   Page 160; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Cupressaceae,Cryptomeria,20,               
1508,6,8,Plant,Cryptomeria japonica,354651.1628,12732.55814,5.549801388,4.104915668,Cannell (1982).   Page 159; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Cupressaceae,Cryptomeria,20,               
1509,6,8,Plant,Cupressus pygmaea,223.333333,23.2,2.348953547,1.365487985,Cannell (1982).   Page 293; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Cupressaceae,Cupressus,0,"(68%) [a], Vaccinium ovatum (17%) [a], Pinus contorta subsp. bolanderi (9%) [a]"
1510,6,8,Plant,Larix leptolepis,49919.35484,15725.80645,4.698268964,4.196612926,Cannell (1982).   Page 167; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Pinaceae,Larix,2,with understorey shrubs.             
1511,6,8,Plant,Larix leptoleptis,172554.1126,12649.35065,5.236925315,4.102068232,Cannell (1982).   Page 167; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Pinaceae,Larix,2,with understorey broadleaved trees.            
1512,6,8,Plant,Picea abies,125704.698,6731.543624,5.099351509,3.828114665,Cannell (1982).   Page 73; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Pinaceae,Picea,4,               
1513,6,8,Plant,Picea abies,220263.902,16540.99906,5.342943329,4.218561737,Cannell (1982).   Page 29; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Pinaceae,Picea,4,               
1514,6,8,Plant,Picea abies,415909.0909,17954.54545,5.618998413,4.254174415,Cannell (1982).   Page 224; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Pinaceae,Picea,4,               
1515,6,8,Plant,Picea abies,1026666.667,27733.33333,6.011429462,4.443002072,Cannell (1982).   Page 73; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Pinaceae,Picea,4,               
1516,6,8,Plant,Picea rubens,23901.52352,495.694414,4.378425584,2.695214025,Cannell (1982).   Page 43; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Pinaceae,Picea,4,"with Picea mariana, Picea glauca, Abies balsamea, Tsuga canadensis et al.    "
1517,6,8,Plant,Picea rubens,45092.11719,1507.097554,4.654100627,3.178141365,Cannell (1982).   Page 43; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Pinaceae,Picea,4,"with Picea mariana, Picea glauca, Abies balsamea, Tsuga canadensis et al.    "
1518,6,8,Plant,Picea rubens,60634.18407,2412.993039,4.782717538,3.382556069,Cannell (1982).   Page 43; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Pinaceae,Picea,4,"with Picea mariana, Picea glauca, Abies balsamea, Tsuga canadensis et al.    "
1519,6,8,Plant,Picea rubens,184828.7113,3778.140294,5.266769435,3.577278081,Cannell (1982).   Page 43; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Pinaceae,Picea,4,"with Picea mariana, Picea glauca, Abies balsamea, Tsuga canadensis et al.    "
1520,6,8,Plant,Picea sitchensis,34817.91983,9214.042442,4.541802821,3.964450208,Cannell (1982).   Page 242; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Pinaceae,Picea,0,               
1521,6,8,Plant,Pinus nigra,67298.5782,5270.14218,4.828005889,3.721822332,Cannell (1982).   Page 246; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Pinaceae,Pinus,5,var. maritima              
1522,6,8,Plant,Pinus nigra,75402.8436,7957.345972,4.877387724,3.900768241,Cannell (1982).   Page 246; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Pinaceae,Pinus,5,var. maritima              
1523,6,8,Plant,Pinus nigra,77535.54502,8848.341232,4.889500844,3.946861863,Cannell (1982).   Page 246; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Pinaceae,Pinus,5,var. maritima              
1524,6,8,Plant,Pinus nigra,77677.72512,8729.85782,4.890296498,3.941007171,Cannell (1982).   Page 246; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Pinaceae,Pinus,5,var. maritima              
1525,6,8,Plant,Pinus nigra,84619.04762,9014.285714,4.927468133,3.954931319,Cannell (1982).   Page 246; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Pinaceae,Pinus,5,var. maritima              
1526,6,8,Plant,Pseudotsuga menziesii,2169124.424,123041.4747,6.336284464,5.090051528,Cannell (1982).   Page 29; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Pinaceae,Pseudotsuga,0,with a few Fagus sylvatica           
1527,6,8,Plant,Tsuga sieboldii,277393.0754,1330.617787,5.443095616,3.124053325,Cannell (1982).   Page 186; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Pinaceae,Tsuga,2,with a few Pinus densiflora and Chamaecyparis obtusa and deciduous and evergreen broadleaved understorey trees.
1528,6,8,Plant,Tsuga sieboldii,1228000,10442.10526,6.089198367,4.018788067,Cannell (1982).   Page 186; cited in Niklas & Enquist 2004,Needleleaf,Pinales,Pinaceae,Tsuga,2,with a few Pinus densiflora and Chamaecyparis obtusa and deciduous and evergreen broadleaved understorey trees.
1529,6,X,Plant,Sasa kurilensis,84.363636,58.181818,1.926155289,1.764787287,Cannell (1982).   Page 121; cited in Niklas & Enquist 2004,Broadleaf,Poales,Poaceae,Sasa,0,               
1530,6,X,Plant,Aesculus octandra,398620.6897,8827.586207,5.600559836,3.945841967,Cannell (1982).   Page 250; cited in Niklas & Enquist 2004,Broadleaf,Sapindales,Sapindaceae,Aesculus,0,"(40%) [a], Tilia heteroophylla (26%) [a], Prunus serotina (16%) [a] et al."
1531,6,X,Plant,Dacryodes klaineana,1973584.906,50905.66038,6.295255815,4.706766076,Cannell (1982).   Page 91; cited in Niklas & Enquist 2004,Broadleaf,Sapindales,Burseraceae,Dacryodes,0,"Strombosia glaucescens, Allanblackia sp., Coula sp., Diospyros sp., et al.     "
1532,5,X,Protist,Gonyaulax tamarensis,1.34E-08,1.02711E-06,-7.872895202,-5.988383042,Tang 1995,Protist,Gonyaulacales,Gonyaulacaceae,Gonyaulax,4,Temp: 5 deg C
1533,5,X,Protist,Gonyaulax tamarensis,1.34E-08,1.90749E-06,-7.872895202,-5.71953773,Tang 1995,Protist,Gonyaulacales,Gonyaulacaceae,Gonyaulax,4,Temp: 8 deg C
1534,5,X,Protist,Gonyaulax tamarensis,1.34E-08,2.9346E-06,-7.872895202,-5.532451087,Tang 1995,Protist,Gonyaulacales,Gonyaulacaceae,Gonyaulax,4,Temp: 15 deg C
1535,5,X,Protist,Gonyaulax tamarensis,1.34E-08,2.98351E-06,-7.872895202,-5.525272502,Tang 1995,Protist,Gonyaulacales,Gonyaulacaceae,Gonyaulax,4,Temp: 20 deg C
1536,5,X,Protist,Paraphysomonas imperforata,2.6E-10,5.694E-07,-9.585026652,-6.244582537,Rose & Caron 2007,Stramenopiles,Chromulinales,Paraphysomonadaceae,Paraphysomonas,6,
1537,5,X,Protist,Paraphysomonas imperforata,2.2E-10,2.02356E-07,-9.657577319,-6.693883914,Ernest et al. 2003,Stramenopiles,Chromulinales,Paraphysomonadaceae,Paraphysomonas,6,Temp: 22 deg C
1538,5,X,Protist,Paraphysomonas imperforata,2.2E-10,1.10011E-07,-9.657577319,-6.958563888,Caron et al. 1986,Stramenopiles,Chromulinales,Paraphysomonadaceae,Paraphysomonas,6,Temp: 14 deg C
1539,5,X,Protist,Paraphysomonas imperforata,2.2E-10,1.54176E-07,-9.657577319,-6.811983226,Caron et al. 1986,Stramenopiles,Chromulinales,Paraphysomonadaceae,Paraphysomonas,6,Temp: 18 deg C
1540,5,X,Protist,Paraphysomonas imperforata,2.2E-10,2.02356E-07,-9.657577319,-6.693883914,Caron et al. 1986,Stramenopiles,Chromulinales,Paraphysomonadaceae,Paraphysomonas,6,Temp: 22 deg C
1541,5,X,Protist,Paraphysomonas imperforata,2.2E-10,3.24412E-07,-9.657577319,-6.48890309,Caron et al. 1986,Stramenopiles,Chromulinales,Paraphysomonadaceae,Paraphysomonas,6,Temp: 26 deg C
1542,5,X,Protist,Paraphysomonas imperforata (arctic),2.74E-10,5.20052E-07,-9.562249437,-6.283953229,Rose & Caron 2007,Stramenopiles,Chromulinales,Paraphysomonadaceae,Paraphysomonas,0,
1543,5,X,Protist,Paraphysomonas imperforata (newfoundland),2.04E-10,3.09009E-07,-9.690369833,-6.510028871,Rose & Caron 2007,Stramenopiles,Chromulinales,Paraphysomonadaceae,Paraphysomonas,0,
1544,5,X,Protist,Skeletonema costatum,1.61E-10,5.93527E-08,-9.793174124,-7.226559886,Tang 1995,Protist,Thalassiosirales,Skeletonemaceae,Skeletonema,5,Temp: 5 deg C
1545,5,X,Protist,Skeletonema costatum,1.61E-10,9.22611E-08,-9.793174124,-7.034981607,Tang 1995,Protist,Thalassiosirales,Skeletonemaceae,Skeletonema,5,Temp: 8 deg C
1546,5,X,Protist,Skeletonema costatum,1.61E-10,1.40448E-07,-9.793174124,-6.852483359,Tang 1995,Protist,Thalassiosirales,Skeletonemaceae,Skeletonema,5,Temp: 15 deg C
1547,5,X,Protist,Skeletonema costatum,1.61E-10,1.90399E-07,-9.793174124,-6.720336249,Tang 1995,Protist,Thalassiosirales,Skeletonemaceae,Skeletonema,5,Temp: 20 deg C
1548,5,X,Protist,Skeletonema costatum,1.61E-10,2.36823E-07,-9.793174124,-6.625576213,Tang 1995,Protist,Thalassiosirales,Skeletonemaceae,Skeletonema,5,Temp: 25 deg C
1549,5,X,Protist,Tetrahymena pyriformis,8.59E-09,6.42747E-06,-8.066006836,-5.191960111,Rose & Caron 2007,Protist,Hymenostomatida,Tetrahymenidae,Tetrahymena,2,
1550,5,X,Protist,Tetryhymena pyriformis,1.93E-08,2.70509E-05,-7.714442691,-4.567818602,Rose & Caron 2007,Protist,Hymenostomatida,Tetrahymenidae,Tetryhymena,2,
1551,5,X,Protist,Acanthamoeba polyphaga,1.31E-09,2.32381E-06,-8.882728704,-5.633799571,Rose & Caron 2007,Protist,Acanthopodida,Acanthamoebidae,Acanthamoeba,0,
1552,5,X,Protist,Actinomonas mirabilis,7.5E-11,1.5768E-07,-10.12493874,-6.802223389,Rose & Caron 2007,Protist,Pedinellales,Pedinellales,Actinomonas,0
1553,5,X,Protist,Amoeba algonquinensis,8.6E-09,1.78923E-06,-8.065501549,-5.747333829,Rose & Caron 2007,Protist,Tubulinida,Amoebidae,Amoeba,0
1554,5,X,Protist,Amphidinium sp.,2.6E-09,8.0665E-07,-8.585026652,-6.093314862,Rose & Caron 2007,Protist,Gymnodiniales,Gymnodiniaceae,Amphidinium,0
1555,5,X,Protist,Arcella vulgaris,0.000000272,4.66616E-05,-6.565431096,-4.331040374,Rose & Caron 2007,Protist,Arcellinida,Arcellidae,Arcella,0
1556,5,X,Protist,Aspidisca angulata,3.8E-09,5.1319E-06,-8.420216403,-5.289721815,Rose & Caron 2007,Protist,Euplotida,Aspidiscidae,Aspidisca,0
1557,5,X,Protist,Aspidisca sp,7.1E-09,2.53967E-06,-8.148741651,-5.595222711,Rose & Caron 2007,Protist,Euplotida,Aspidiscidae,Aspidisca,0
1558,5,X,Protist,Balanion comatum,2.3E-09,0.000003358,-8.638272164,-5.473919308,Rose & Caron 2007,Protist,Prorodontida,Balanionidae,Balanion,0
1559,5,X,Protist,Balanion planctonicum,2.26E-09,2.12824E-06,-8.645891561,-5.67197899,Rose & Caron 2007,Protist,Prorodontida,Balanionidae,Balanion,0
1560,5,X,Protist,Bodo designis,5.4E-11,7.56864E-08,-10.26760624,-7.120982151,Rose & Caron 2007,Protist,Bodonida,Bodonidae,Bodo,0
1561,5,X,Protist,Bodo saliens,9E-11,2.628E-08,-10.04575749,-7.580374639,Rose & Caron 2007,Protist,Bodonida,Bodonidae,Bodo,0
1562,5,X,Protist,Bodo saltans,7.4E-11,1.29648E-07,-10.13076828,-6.887234178,Rose & Caron 2007,Protist,Bodonida,Bodonidae,Bodo,0
1563,5,X,Protist,Bursaridium difficile,0.000000152,0.000047158,-6.818156412,-4.326444622,Rose & Caron 2007,Protist,Bursariomorphida,Bursaridiidae,Bursaridium,0
1564,5,X,Protist,Caecitellus parvulus,4.8E-11,3.3288E-08,-10.31875876,-7.477712297,Rose & Caron 2007,Protist,Bicosoecida,Siluaniidae,Caecitellus,0
1565,5,X,Protist,Cafeteria roenbergensis,1.48E-10,6.86054E-08,-9.829738285,-7.163641699,Rose & Caron 2007,Protist,Bicosoecida,Cafeteriidae,Cafeteria,0
1566,5,X,Protist,Chilodonella uncinata,6.17E-09,4.32394E-06,-8.209714836,-5.364120743,Rose & Caron 2007,Protist,Chlamydodontida,Chilodonellidae,Chilodonella,0
1567,5,X,Protist,Clydonella rosenfieldi,4.66E-10,2.27921E-07,-9.331614083,-6.64221642,Rose & Caron 2007,Protist,Vannellida,Vannellidae,Clydonella,0
1568,5,X,Protist,Cochliopodium minus,3.25E-09,0.000001898,-8.488116639,-5.721703792,Rose & Caron 2007,Protist,Himatismenida,Cochliopodiidae,Cochliopodium,0
1569,5,X,Protist,Colpidium campylum,2.15E-08,1.04372E-05,-7.66756154,-4.981417035,Rose & Caron 2007,Protist,Tetrahymenida,Turaniellidae,Colpidium,0
1570,5,X,Protist,Condylostoma arenarium,0.00000176,0.000250536,-5.754487332,-3.601129861,Rose & Caron 2007,Protist,Heterotrichida,Condylostomatidae,Condylostoma,0
1571,5,X,Protist,Condylostoma patulum,0.000000548,7.40074E-05,-6.261219442,-4.130724853,Rose & Caron 2007,Protist,Heterotrichida,Condylostomatidae,Condylostoma,0
1572,5,X,Protist,Cyclidium glaucoma,2.44E-09,2.11072E-06,-8.612610174,-5.675568963,Rose & Caron 2007,Protist,Pleuronematida,Cyclidiidae,Cyclidium,0
1573,5,X,Protist,Cyclidium sp.,8.87E-10,1.24322E-06,-9.05207638,-5.905452291,Rose & Caron 2007,Protist,Pleuronematida,Cyclidiidae,Cyclidium,0
1574,5,X,Protist,Dactylamoeba sp.,2.59E-09,4.63222E-07,-8.586700236,-6.334211291,Rose & Caron 2007,Protist,Dactylopodida,Paramoebidae,Dactylamoeba,0
1575,5,X,Protist,Diophrys scutum,0.000000149,5.05781E-05,-6.826813732,-4.296037919,Rose & Caron 2007,Protist,Euplotida,Uronychiidae,Diophrys,0
1576,5,X,Protist,Entosiphon sulcatum,1.08E-09,1.2299E-06,-8.966576245,-5.910128786,Rose & Caron 2007,Protist,Peranemida,,Entosiphon,0
1577,5,X,Protist,Euplotes antarcticus,0.00000026,0.000097747,-6.585026652,-4.009896563,Rose & Caron 2007,Protist,Euplotida,Euplotidae,Euplotes,0
1578,5,X,Protist,Euplotes balteatus,0.000000012,1.58994E-05,-7.920818754,-4.798619264,Rose & Caron 2007,Protist,Euplotida,Euplotidae,Euplotes,0
1579,5,X,Protist,Euplotes crassus,0.000000139,9.94406E-05,-6.8569852,-4.002436264,Rose & Caron 2007,Protist,Euplotida,Euplotidae,Euplotes,0
1580,5,X,Protist,Euplotes eurystomus,0.00000026,0.000042705,-6.585026652,-4.369521274,Rose & Caron 2007,Protist,Euplotida,Euplotidae,Euplotes,0
1581,5,X,Protist,Euplotes focardii,0.00000026,0.000088257,-6.585026652,-4.054250839,Rose & Caron 2007,Protist,Euplotida,Euplotidae,Euplotes,0
1582,5,X,Protist,Euplotes harpa,0.000000196,3.29084E-05,-6.707743929,-4.482693233,Rose & Caron 2007,Protist,Euplotida,Euplotidae,Euplotes,0
